"ID","name","namespace","definition"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","biological_process","An immune response-regulating cell surface receptor signaling pathway that contributes to the endocytic engulfment of external particulate material by phagocytes."
"GO:0002434","immune complex clearance","biological_process","A process directed at removing immune complexes from the body. Immune complexes are clusters of antibodies bound to antigen, to which complement may also be fixed, and which may precipitate or remain in solution."
"GO:0002435","immune complex clearance by erythrocytes","biological_process","The process of immune complex clearance by erythrocytes. The process often starts with binding of complement receptor 1 (CR1) on the surface of erythrocytes to a complement coated immune complex. The complex bound to erythrocyte CR1 is then transported to the liver or spleen where it is presented to phagocytes. The process ends when the complex is removed from CR1, allowing the erythrocyte to return to general circulation."
"GO:0002436","immune complex clearance by monocytes and macrophages","biological_process","The process of immune complex clearance by monocytes or macrophages."
"GO:0002437","inflammatory response to antigenic stimulus","biological_process","An inflammatory response to an antigenic stimulus, which can be include any number of T cell or B cell epitopes."
"GO:0002438","acute inflammatory response to antigenic stimulus","biological_process","An acute inflammatory response to an antigenic stimulus. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."
"GO:0002439","chronic inflammatory response to antigenic stimulus","biological_process","A chronic inflammatory response to an antigenic stimulus. A chronic inflammatory response persists indefinitely during days, weeks, or months in the life of an individual."
"GO:0002440","production of molecular mediator of immune response","biological_process","The synthesis or release of any molecular mediator of the immune response, resulting in an increase in its intracellular or extracellular levels."
"GO:0002443","leukocyte mediated immunity","biological_process","Any process involved in the carrying out of an immune response by a leukocyte."
"GO:0002444","myeloid leukocyte mediated immunity","biological_process","Any process involved in the carrying out of an immune response by a myeloid leukocyte."
"GO:0002445","type II hypersensitivity","biological_process","An inflammatory response resulting in cell death or dysfunction mediated by activation of the classical complement pathway or induction of effector cell phagocytosis, cytolysis mechanisms via complement or Fc receptors following the binding of antibodies to cell surface antigens on a target cell, or mediated by the direct binding of antibody to cellular receptors."
