"ID","name","namespace","definition"
"GO:0140415","effector-mediated modulation of host defenses by symbiont","biological_process","A process mediated by a molecule secreted by a symbiont that results in the modulation (either activation or suppresion) of a defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0140423","effector-mediated suppression of pattern-triggered immunity signaling","biological_process","A process mediated by a molecule secreted by a symbiont that results in the suppression of a pattern-triggered immunity PTI signaling pathway. PTI signaling pathways are found in plants."
"GO:0140426","PAMP-triggered immunity signalling pathway","biological_process","Any series of molecular signals generated as a consequence of a pattern recognition receptor (PRR) binding to one of its physiological ligands to activate a plant innate immune response. PAMP-triggered immunity PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species."
"GO:0140502","effector-mediated suppression of host salicylic acid-mediated innate immune signalling","biological_process","A process mediated by a molecule secreted by a symbiont that results in the suppression of host salicylic acid-mediated innate immune signalling."
"GO:0140533","suppression of host RNAi-mediated antiviral immune response","biological_process","Any process in which a symbiont stops, prevents, or reduces the rate or extent of the host's RNAi-mediated antiviral immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:1900150","regulation of defense response to fungus","biological_process","Any process that modulates the frequency, rate or extent of defense response to fungus."
"GO:1900366","negative regulation of defense response to insect","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of defense response to insect."
"GO:1900367","positive regulation of defense response to insect","biological_process","Any process that activates or increases the frequency, rate or extent of defense response to insect."
"GO:1900424","regulation of defense response to bacterium","biological_process","Any process that modulates the frequency, rate or extent of defense response to bacterium."
"GO:1900425","negative regulation of defense response to bacterium","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of defense response to bacterium."
